,time,revenus,r/c,accept_ratio
5257,5257,152048,0.816,0.8212927756653993
5258,5258,152048,0.816,0.8212927756653993
5259,5259,152048,0.816,0.8212927756653993
5260,5260,152048,0.816,0.8212927756653993
5261,5261,152048,0.816,0.8212927756653993
5262,5262,152048,0.816,0.8212927756653993
5263,5263,152048,0.816,0.8212927756653993
5264,5264,152048,0.816,0.8212927756653993
5265,5265,152048,0.816,0.8212927756653993
5266,5266,152048,0.816,0.8212927756653993
5267,5267,152048,0.816,0.8212927756653993
5268,5268,152048,0.816,0.8212927756653993
5269,5269,152048,0.816,0.8212927756653993
5270,5270,152048,0.816,0.8212927756653993
5271,5271,152048,0.816,0.8212927756653993
5272,5272,152048,0.816,0.8212927756653993
5273,5273,152048,0.816,0.8212927756653993
5274,5274,152048,0.816,0.8212927756653993
5275,5275,152048,0.816,0.8212927756653993
5276,5276,152048,0.816,0.8212927756653993
5277,5277,152048,0.816,0.8212927756653993
5278,5278,152048,0.816,0.8212927756653993
5279,5279,152048,0.816,0.8212927756653993
5280,5280,152617,0.815,0.821969696969697
5281,5281,152617,0.815,0.821969696969697
5282,5282,152617,0.815,0.821969696969697
5283,5283,152617,0.815,0.821969696969697
5284,5284,152617,0.815,0.821969696969697
5285,5285,152617,0.815,0.821969696969697
5286,5286,152617,0.815,0.821969696969697
5287,5287,152617,0.815,0.821969696969697
5288,5288,152617,0.815,0.821969696969697
5289,5289,152617,0.815,0.821969696969697
5290,5290,152617,0.815,0.821969696969697
5291,5291,152617,0.815,0.821969696969697
5292,5292,152617,0.815,0.821969696969697
5293,5293,152617,0.815,0.821969696969697
5294,5294,152617,0.815,0.821969696969697
5295,5295,152617,0.815,0.821969696969697
5296,5296,152617,0.815,0.8188679245283019
5297,5297,152617,0.815,0.8188679245283019
5298,5298,152617,0.815,0.8188679245283019
5299,5299,152617,0.815,0.8188679245283019
5300,5300,152617,0.815,0.8188679245283019
5301,5301,152617,0.815,0.8188679245283019
5302,5302,152617,0.815,0.8188679245283019
5303,5303,152617,0.815,0.8188679245283019
5304,5304,152617,0.815,0.8188679245283019
5305,5305,152617,0.815,0.8188679245283019
5306,5306,152617,0.815,0.8188679245283019
5307,5307,152617,0.815,0.8188679245283019
5308,5308,152617,0.815,0.8188679245283019
5309,5309,152617,0.815,0.8188679245283019
5310,5310,152617,0.815,0.8188679245283019
5311,5311,152617,0.815,0.8188679245283019
5312,5312,152617,0.815,0.8188679245283019
5313,5313,152617,0.815,0.8188679245283019
5314,5314,152617,0.815,0.8188679245283019
5315,5315,152617,0.815,0.8188679245283019
5316,5316,152617,0.815,0.8188679245283019
5317,5317,152617,0.815,0.8188679245283019
5318,5318,152617,0.815,0.8188679245283019
5319,5319,152617,0.815,0.8157894736842105
5320,5320,152617,0.815,0.8157894736842105
5321,5321,152617,0.815,0.8157894736842105
5322,5322,152617,0.815,0.8157894736842105
5323,5323,152617,0.815,0.8157894736842105
5324,5324,152617,0.815,0.8157894736842105
5325,5325,152617,0.815,0.8157894736842105
5326,5326,152617,0.815,0.8157894736842105
5327,5327,152617,0.815,0.8157894736842105
5328,5328,152617,0.815,0.8157894736842105
5329,5329,152617,0.815,0.8157894736842105
5330,5330,152617,0.815,0.8157894736842105
5331,5331,152617,0.815,0.8157894736842105
5332,5332,152617,0.815,0.8157894736842105
5333,5333,152617,0.815,0.8157894736842105
5334,5334,153948,0.815,0.8164794007490637
5335,5335,153948,0.815,0.8164794007490637
5336,5336,153948,0.815,0.8164794007490637
5337,5337,153948,0.815,0.8164794007490637
5338,5338,153948,0.815,0.8164794007490637
5339,5339,153948,0.815,0.8164794007490637
5340,5340,153948,0.815,0.8164794007490637
5341,5341,153948,0.815,0.8164794007490637
5342,5342,153948,0.815,0.8164794007490637
5343,5343,153948,0.815,0.8164794007490637
5344,5344,153948,0.815,0.8164794007490637
5345,5345,153948,0.815,0.8164794007490637
5346,5346,153948,0.815,0.8164794007490637
5347,5347,153948,0.815,0.8164794007490637
5348,5348,153948,0.815,0.8164794007490637
5349,5349,153948,0.815,0.8164794007490637
5350,5350,153948,0.815,0.8164794007490637
5351,5351,153948,0.815,0.8164794007490637
5352,5352,153948,0.815,0.8164794007490637
5353,5353,153948,0.815,0.8164794007490637
5354,5354,153948,0.815,0.8134328358208955
5355,5355,153948,0.815,0.8134328358208955
5356,5356,153948,0.815,0.8134328358208955
5357,5357,153948,0.815,0.8134328358208955
5358,5358,153948,0.815,0.8134328358208955
5359,5359,153948,0.815,0.8134328358208955
5360,5360,153948,0.815,0.8134328358208955
5361,5361,153948,0.815,0.8134328358208955
5362,5362,153948,0.815,0.8134328358208955
5363,5363,153948,0.815,0.8134328358208955
5364,5364,153948,0.815,0.8134328358208955
5365,5365,153948,0.815,0.8134328358208955
5366,5366,153948,0.815,0.8134328358208955
5367,5367,153948,0.815,0.8134328358208955
5368,5368,153948,0.815,0.8134328358208955
5369,5369,153948,0.815,0.8134328358208955
5370,5370,153948,0.815,0.8134328358208955
5371,5371,153948,0.815,0.8134328358208955
5372,5372,153948,0.815,0.8134328358208955
5373,5373,155181,0.817,0.8141263940520446
5374,5374,155181,0.817,0.8141263940520446
5375,5375,155181,0.817,0.8141263940520446
5376,5376,155181,0.817,0.8141263940520446
5377,5377,155181,0.817,0.8141263940520446
5378,5378,155181,0.817,0.8141263940520446
5379,5379,155181,0.817,0.8141263940520446
5380,5380,155181,0.817,0.8141263940520446
5381,5381,155181,0.817,0.8141263940520446
5382,5382,155181,0.817,0.8141263940520446
5383,5383,155181,0.817,0.8141263940520446
5384,5384,155181,0.817,0.8141263940520446
5385,5385,155181,0.817,0.8141263940520446
5386,5386,155181,0.817,0.8141263940520446
5387,5387,155181,0.817,0.8141263940520446
5388,5388,155181,0.817,0.8141263940520446
5389,5389,155181,0.817,0.8141263940520446
5390,5390,155181,0.817,0.8141263940520446
5391,5391,155181,0.817,0.8141263940520446
5392,5392,155181,0.817,0.8111111111111111
5393,5393,155181,0.817,0.8111111111111111
5394,5394,155181,0.817,0.8111111111111111
5395,5395,155181,0.817,0.8111111111111111
5396,5396,155181,0.817,0.8111111111111111
5397,5397,155181,0.817,0.8111111111111111
5398,5398,155181,0.817,0.8111111111111111
5399,5399,155181,0.817,0.8111111111111111
5400,5400,155181,0.817,0.8111111111111111
5401,5401,155181,0.817,0.8111111111111111
5402,5402,155181,0.817,0.8111111111111111
5403,5403,155181,0.817,0.8111111111111111
5404,5404,155181,0.817,0.8111111111111111
5405,5405,155181,0.817,0.8111111111111111
5406,5406,155181,0.817,0.8111111111111111
5407,5407,155181,0.817,0.8111111111111111
5408,5408,155181,0.817,0.8111111111111111
5409,5409,155181,0.817,0.8081180811808119
5410,5410,155181,0.817,0.8081180811808119
5411,5411,155181,0.817,0.8081180811808119
5412,5412,155181,0.817,0.8081180811808119
5413,5413,155181,0.817,0.8081180811808119
5414,5414,155181,0.817,0.8081180811808119
5415,5415,155181,0.817,0.8081180811808119
5416,5416,155181,0.817,0.8081180811808119
5417,5417,155181,0.817,0.8081180811808119
5418,5418,155181,0.817,0.8081180811808119
5419,5419,155181,0.817,0.8081180811808119
5420,5420,155181,0.817,0.8081180811808119
5421,5421,155181,0.817,0.8081180811808119
5422,5422,155181,0.817,0.8081180811808119
5423,5423,155181,0.817,0.8081180811808119
5424,5424,155181,0.817,0.8081180811808119
5425,5425,155181,0.817,0.8081180811808119
5426,5426,155181,0.817,0.8081180811808119
5427,5427,155181,0.817,0.8081180811808119
5428,5428,155181,0.817,0.8081180811808119
5429,5429,155181,0.817,0.8081180811808119
5430,5430,155181,0.817,0.8081180811808119
5431,5431,155181,0.817,0.8081180811808119
5432,5432,155181,0.817,0.8081180811808119
5433,5433,155181,0.817,0.8081180811808119
5434,5434,155181,0.817,0.8081180811808119
5435,5435,155181,0.817,0.8081180811808119
5436,5436,155181,0.817,0.8081180811808119
5437,5437,155181,0.817,0.8081180811808119
5438,5438,155777,0.817,0.8088235294117647
5439,5439,155777,0.817,0.8088235294117647
5440,5440,155777,0.817,0.8088235294117647
5441,5441,155777,0.817,0.8088235294117647
5442,5442,155777,0.817,0.8088235294117647
5443,5443,155777,0.817,0.8088235294117647
5444,5444,155777,0.817,0.8088235294117647
5445,5445,155777,0.817,0.8088235294117647
5446,5446,155777,0.817,0.8088235294117647
5447,5447,155777,0.817,0.8088235294117647
5448,5448,155777,0.817,0.8088235294117647
5449,5449,155777,0.817,0.8088235294117647
5450,5450,155777,0.817,0.8088235294117647
5451,5451,155777,0.817,0.8088235294117647
5452,5452,155777,0.817,0.8088235294117647
5453,5453,155777,0.817,0.8088235294117647
5454,5454,155777,0.817,0.8088235294117647
5455,5455,155777,0.817,0.8088235294117647
5456,5456,155777,0.817,0.8088235294117647
5457,5457,155777,0.817,0.8058608058608059
5458,5458,155777,0.817,0.8058608058608059
5459,5459,155777,0.817,0.8058608058608059
5460,5460,155777,0.817,0.8058608058608059
5461,5461,155777,0.817,0.8058608058608059
5462,5462,155777,0.817,0.8058608058608059
5463,5463,155777,0.817,0.8058608058608059
5464,5464,155777,0.817,0.8058608058608059
5465,5465,155777,0.817,0.8058608058608059
5466,5466,155777,0.817,0.8058608058608059
5467,5467,155777,0.817,0.8058608058608059
5468,5468,155777,0.817,0.8058608058608059
5469,5469,155777,0.817,0.8058608058608059
5470,5470,155777,0.817,0.8058608058608059
5471,5471,157721,0.816,0.8065693430656934
5472,5472,157721,0.816,0.8065693430656934
5473,5473,157721,0.816,0.8065693430656934
5474,5474,157721,0.816,0.8065693430656934
5475,5475,157721,0.816,0.8065693430656934
5476,5476,157721,0.816,0.8065693430656934
5477,5477,157721,0.816,0.8065693430656934
5478,5478,157721,0.816,0.8065693430656934
5479,5479,157721,0.816,0.8065693430656934
5480,5480,157721,0.816,0.8065693430656934
5481,5481,157721,0.816,0.8065693430656934
5482,5482,157721,0.816,0.8065693430656934
5483,5483,157721,0.816,0.8065693430656934
5484,5484,157721,0.816,0.8065693430656934
5485,5485,157721,0.816,0.8065693430656934
5486,5486,157721,0.816,0.8065693430656934
5487,5487,157721,0.816,0.8065693430656934
5488,5488,157721,0.816,0.8065693430656934
5489,5489,157721,0.816,0.8065693430656934
5490,5490,157721,0.816,0.8065693430656934
5491,5491,157721,0.816,0.8065693430656934
5492,5492,158447,0.814,0.8072727272727273
5493,5493,158447,0.814,0.8072727272727273
5494,5494,158447,0.814,0.8072727272727273
5495,5495,158447,0.814,0.8072727272727273
5496,5496,158447,0.814,0.8072727272727273
5497,5497,158447,0.814,0.8072727272727273
5498,5498,158447,0.814,0.8072727272727273
5499,5499,158447,0.814,0.8072727272727273
5500,5500,158447,0.814,0.8072727272727273
5501,5501,158447,0.814,0.8072727272727273
5502,5502,158447,0.814,0.8072727272727273
5503,5503,158447,0.814,0.8072727272727273
5504,5504,158447,0.814,0.8072727272727273
5505,5505,158447,0.814,0.8072727272727273
5506,5506,158447,0.814,0.8072727272727273
5507,5507,158447,0.814,0.8072727272727273
5508,5508,158447,0.814,0.8072727272727273
5509,5509,158447,0.814,0.8072727272727273
5510,5510,158447,0.814,0.8072727272727273
5511,5511,160213,0.815,0.8079710144927537
5512,5512,160213,0.815,0.8079710144927537
5513,5513,160213,0.815,0.8079710144927537
5514,5514,160213,0.815,0.8079710144927537
5515,5515,160213,0.815,0.8079710144927537
5516,5516,160213,0.815,0.8079710144927537
5517,5517,160213,0.815,0.8079710144927537
5518,5518,160213,0.815,0.8079710144927537
5519,5519,160213,0.815,0.8079710144927537
5520,5520,160213,0.815,0.8079710144927537
5521,5521,160213,0.815,0.8079710144927537
5522,5522,160213,0.815,0.8079710144927537
5523,5523,160213,0.815,0.8079710144927537
5524,5524,160213,0.815,0.8079710144927537
5525,5525,160213,0.815,0.8079710144927537
5526,5526,160312,0.815,0.8086642599277978
5527,5527,160312,0.815,0.8086642599277978
5528,5528,160312,0.815,0.8086642599277978
5529,5529,160312,0.815,0.8086642599277978
5530,5530,160312,0.815,0.8086642599277978
5531,5531,160312,0.815,0.8086642599277978
5532,5532,160312,0.815,0.8086642599277978
5533,5533,160312,0.815,0.8086642599277978
5534,5534,160312,0.815,0.8086642599277978
5535,5535,160312,0.815,0.8086642599277978
5536,5536,160312,0.815,0.8086642599277978
5537,5537,160312,0.815,0.8086642599277978
5538,5538,160312,0.815,0.8086642599277978
5539,5539,160312,0.815,0.8086642599277978
5540,5540,160312,0.815,0.8086642599277978
5541,5541,160312,0.815,0.8086642599277978
5542,5542,160312,0.815,0.8086642599277978
5543,5543,160312,0.815,0.8086642599277978
5544,5544,160312,0.815,0.8086642599277978
5545,5545,160312,0.815,0.8057553956834532
5546,5546,160312,0.815,0.8057553956834532
5547,5547,160312,0.815,0.8057553956834532
5548,5548,160312,0.815,0.8057553956834532
5549,5549,160312,0.815,0.8057553956834532
5550,5550,160312,0.815,0.8057553956834532
5551,5551,160312,0.815,0.8057553956834532
5552,5552,160312,0.815,0.8057553956834532
5553,5553,160312,0.815,0.8057553956834532
5554,5554,160312,0.815,0.8057553956834532
5555,5555,160312,0.815,0.8057553956834532
5556,5556,160312,0.815,0.8057553956834532
5557,5557,160312,0.815,0.8057553956834532
5558,5558,160312,0.815,0.8057553956834532
5559,5559,160312,0.815,0.8057553956834532
5560,5560,160312,0.815,0.8028673835125448
5561,5561,160312,0.815,0.8028673835125448
5562,5562,160312,0.815,0.8028673835125448
5563,5563,160312,0.815,0.8028673835125448
5564,5564,160312,0.815,0.8028673835125448
5565,5565,160312,0.815,0.8028673835125448
5566,5566,160312,0.815,0.8028673835125448
5567,5567,160312,0.815,0.8028673835125448
5568,5568,160312,0.815,0.8028673835125448
5569,5569,160312,0.815,0.8028673835125448
5570,5570,160312,0.815,0.8028673835125448
5571,5571,160312,0.815,0.8028673835125448
5572,5572,160312,0.815,0.8
5573,5573,160312,0.815,0.8
5574,5574,160312,0.815,0.8
5575,5575,160312,0.815,0.8
5576,5576,160312,0.815,0.8
5577,5577,160312,0.815,0.8
5578,5578,160312,0.815,0.8
5579,5579,160312,0.815,0.8
5580,5580,160312,0.815,0.8
5581,5581,160312,0.815,0.8
5582,5582,160312,0.815,0.8
5583,5583,160312,0.815,0.8
5584,5584,160312,0.815,0.8
5585,5585,160312,0.815,0.8
5586,5586,160312,0.815,0.8
5587,5587,160312,0.815,0.8
5588,5588,160312,0.815,0.8
5589,5589,160312,0.815,0.8
5590,5590,160312,0.815,0.8
5591,5591,160312,0.815,0.8
5592,5592,160312,0.815,0.8
5593,5593,160312,0.815,0.8
5594,5594,160312,0.815,0.8
5595,5595,160312,0.815,0.8
5596,5596,160896,0.814,0.800711743772242
5597,5597,160896,0.814,0.800711743772242
5598,5598,160896,0.814,0.800711743772242
5599,5599,160896,0.814,0.800711743772242
5600,5600,160896,0.814,0.800711743772242
5601,5601,160896,0.814,0.800711743772242
5602,5602,160896,0.814,0.800711743772242
5603,5603,160896,0.814,0.800711743772242
5604,5604,160896,0.814,0.800711743772242
5605,5605,160896,0.814,0.800711743772242
5606,5606,160896,0.814,0.800711743772242
5607,5607,160896,0.814,0.800711743772242
5608,5608,160896,0.814,0.800711743772242
5609,5609,160896,0.814,0.800711743772242
5610,5610,160965,0.814,0.8014184397163121
5611,5611,160965,0.814,0.8014184397163121
5612,5612,160965,0.814,0.8014184397163121
5613,5613,160965,0.814,0.8014184397163121
5614,5614,160965,0.814,0.8014184397163121
5615,5615,160965,0.814,0.8014184397163121
5616,5616,160965,0.814,0.8014184397163121
5617,5617,160965,0.814,0.8014184397163121
5618,5618,160965,0.814,0.8014184397163121
5619,5619,160965,0.814,0.8014184397163121
5620,5620,160965,0.814,0.8014184397163121
5621,5621,160965,0.814,0.8014184397163121
5622,5622,160965,0.814,0.8014184397163121
5623,5623,160965,0.814,0.8014184397163121
5624,5624,160965,0.814,0.8014184397163121
5625,5625,160965,0.814,0.8014184397163121
5626,5626,160965,0.814,0.8014184397163121
5627,5627,160965,0.814,0.8014184397163121
5628,5628,160965,0.814,0.8014184397163121
5629,5629,160965,0.814,0.8014184397163121
5630,5630,160965,0.814,0.8014184397163121
5631,5631,160965,0.814,0.8014184397163121
5632,5632,160965,0.814,0.8014184397163121
5633,5633,160965,0.814,0.8014184397163121
5634,5634,161204,0.814,0.8021201413427562
5635,5635,161204,0.814,0.8021201413427562
5636,5636,161204,0.814,0.8021201413427562
5637,5637,161204,0.814,0.8021201413427562
5638,5638,161204,0.814,0.8021201413427562
5639,5639,161204,0.814,0.8021201413427562
5640,5640,161204,0.814,0.8021201413427562
5641,5641,161204,0.814,0.8021201413427562
5642,5642,161204,0.814,0.8021201413427562
5643,5643,161204,0.814,0.8021201413427562
5644,5644,161204,0.814,0.8021201413427562
5645,5645,161204,0.814,0.8021201413427562
5646,5646,161204,0.814,0.8021201413427562
5647,5647,161204,0.814,0.8021201413427562
5648,5648,161204,0.814,0.8021201413427562
5649,5649,161204,0.814,0.8021201413427562
5650,5650,161204,0.814,0.8021201413427562
5651,5651,161204,0.814,0.8021201413427562
5652,5652,161204,0.814,0.8021201413427562
5653,5653,161705,0.814,0.8028169014084507
5654,5654,161705,0.814,0.8028169014084507
5655,5655,161705,0.814,0.8028169014084507
5656,5656,161705,0.814,0.8028169014084507
5657,5657,161705,0.814,0.8028169014084507
5658,5658,161705,0.814,0.8028169014084507
5659,5659,161705,0.814,0.8028169014084507
5660,5660,161705,0.814,0.8028169014084507
5661,5661,161705,0.814,0.8028169014084507
5662,5662,161705,0.814,0.8028169014084507
5663,5663,161705,0.814,0.8028169014084507
5664,5664,161705,0.814,0.8028169014084507
5665,5665,161705,0.814,0.8028169014084507
5666,5666,161705,0.814,0.8028169014084507
5667,5667,161705,0.814,0.8028169014084507
5668,5668,161705,0.814,0.8028169014084507
5669,5669,161705,0.814,0.8028169014084507
5670,5670,161705,0.814,0.8028169014084507
5671,5671,161705,0.814,0.8028169014084507
5672,5672,161705,0.814,0.8
5673,5673,161705,0.814,0.8
5674,5674,161705,0.814,0.8
5675,5675,161705,0.814,0.8
5676,5676,161705,0.814,0.8
5677,5677,161705,0.814,0.8
5678,5678,161705,0.814,0.8
5679,5679,161705,0.814,0.8
5680,5680,161705,0.814,0.8
5681,5681,161705,0.814,0.8
5682,5682,161705,0.814,0.8
5683,5683,161705,0.814,0.8
